tweet_id,tweet,sentiment,hashtags,subjectivity,polarity,negative,positive,neutral,compound,pos
2109,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.14881215
 0.         0.         0.         0.78969606 0.         0.26129686
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.20908043 0.49218329 0.         0.         0.        ]"
4254,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],1.0,0.25,0.0,0.367,0.633,0.4404,"[0.         0.         0.         0.         0.         0.22056185
 0.         0.         0.         0.97537299 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1061,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.2222222222222222,0.125,0.0,0.161,0.839,0.3182,"[0.         0.         0.         0.         0.         0.78510565
 0.         0.         0.         0.49598711 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.37095269 0.         0.         0.        ]"
2876,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.5666666666666667,0.325,0.112,0.4,0.488,0.7096,"[0.         0.         0.         0.         0.30946804 0.39524358
 0.         0.         0.         0.6991416  0.         0.23133394
 0.         0.         0.26199613 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.37021035 0.         0.         0.         0.        ]"
5900,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.5053030303030304,0.05804924242424242,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.4036931
 0.         0.         0.         0.89260981 0.         0.
 0.         0.         0.20069781 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
6417,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.54375,0.24375000000000002,0.0,0.297,0.703,0.5859,"[0.         0.         0.         0.         0.         0.31600375
 0.         0.         0.         0.83846283 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.44398391 0.         0.         0.         0.        ]"
5176,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.22727272727272727,0.06818181818181818,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.25132376 0.32098339
 0.         0.         0.         0.85167547 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.32932495 0.
 0.         0.         0.         0.         0.         0.        ]"
4294,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.3633017
 0.         0.         0.         0.64263998 0.         0.
 0.         0.         0.24082273 0.         0.         0.
 0.         0.         0.         0.4864218  0.         0.
 0.         0.         0.40052962 0.         0.         0.        ]"
5014,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.5333333333333333,0.43333333333333335,0.0,0.418,0.582,0.836,"[0.         0.         0.         0.         0.27315642 0.34886743
 0.         0.         0.         0.51425616 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.23354794 0.         0.
 0.         0.32677149 0.         0.         0.61473038 0.        ]"
6258,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.45454545454545453,0.13636363636363635,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.14258065
 0.         0.         0.         0.75662757 0.         0.25035506
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.28635017 0.         0.
 0.         0.2003252  0.47157313 0.         0.         0.        ]"
7790,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.45454545454545453,0.13636363636363635,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.26642539
 0.         0.         0.         0.82473416 0.         0.23390602
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.44058944 0.         0.         0.        ]"
6215,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.2,0.3,0.0,0.264,0.736,0.5563,"[0.         0.         0.         0.         0.         0.1209869
 0.         0.         0.         0.96305524 0.         0.
 0.         0.         0.24059671 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
5886,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.5442424242424243,0.20643939393939395,0.0,0.167,0.833,0.4215,"[0.         0.         0.         0.         0.         0.43312232
 0.         0.         0.         0.86191295 0.         0.
 0.         0.         0.21532868 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.15213375 0.         0.         0.         0.        ]"
7601,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],1.0,1.0,0.0,0.61,0.39,0.8555,"[0.         0.         0.         0.         0.         0.816324
 0.         0.         0.         0.57759426 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
675,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.9,0.8,0.0,0.42,0.58,0.7003,"[0.         0.         0.         0.         0.         0.60192463
 0.         0.         0.         0.79855291 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
8881,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.3666666666666667,0.175,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.13691715
 0.         0.         0.         0.72657327 0.         0.48082122
 0.         0.         0.27227587 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.384736   0.         0.         0.         0.        ]"
1424,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.6333333333333333,5.551115123125783e-17,0.249,0.294,0.457,0.2263,"[0.         0.         0.         0.         0.         0.37853239
 0.         0.         0.         0.78117826 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.25340703 0.38836949 0.
 0.         0.17727879 0.         0.         0.         0.        ]"
8304,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.3181818181818182,-0.12121212121212122,0.0,0.171,0.829,0.4767,"[0.         0.         0.         0.         0.         0.18536223
 0.         0.         0.         0.90168379 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.39064971 0.         0.         0.         0.        ]"
254,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.98761622 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.15688914 0.         0.         0.         0.        ]"
7915,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.8,0.4,0.072,0.364,0.564,0.6908,"[0.         0.         0.         0.         0.         0.32861899
 0.         0.         0.         0.87193524 0.         0.19233893
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.30780551 0.         0.         0.         0.        ]"
2544,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.217,0.0,0.783,-0.3612,"[0.         0.44029906 0.         0.         0.         0.
 0.         0.         0.44901731 0.33596834 0.         0.2223323
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.50859681 0.38973561 0.
 0.         0.17790238 0.         0.         0.         0.        ]"
5730,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.185,0.815,0.3612,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.97935088 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.20216789 0.         0.
 0.         0.         0.         0.         0.         0.        ]"
3587,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.5,0.13636363636363635,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.11022522
 0.         0.         0.         0.97488032 0.         0.19354269
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
6204,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.98084939 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.19476773 0.         0.         0.         0.        ]"
627,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.4,0.8,0.0,0.213,0.787,0.5859,"[0.         0.         0.44460224 0.         0.24202118 0.20606828
 0.         0.         0.         0.72902337 0.         0.18091598
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.14476252 0.34077648 0.         0.         0.        ]"
8022,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.675,0.75,0.0,0.438,0.562,0.7906,"[0.         0.         0.         0.         0.         0.46171432
 0.         0.         0.         0.81672089 0.         0.27023891
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.21623554 0.         0.         0.         0.        ]"
7753,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.45454545454545453,0.13636363636363635,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.47955706
 0.         0.         0.         0.84828269 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.22459187 0.         0.         0.         0.        ]"
8676,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.7416666666666667,0.0875,0.216,0.303,0.481,0.4215,"[0.         0.         0.         0.         0.         0.19042256
 0.         0.         0.         0.84209044 0.         0.
 0.         0.         0.         0.4669681  0.         0.
 0.         0.         0.         0.19121646 0.         0.
 0.         0.         0.         0.         0.         0.        ]"
4944,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.45454545454545453,0.13636363636363635,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.66924344 0.         0.29367679
 0.         0.         0.         0.51948132 0.         0.25783117
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.29490117 0.         0.
 0.         0.20630731 0.         0.         0.         0.        ]"
4706,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.497089947089947,0.273015873015873,0.0,0.182,0.818,0.4404,"[0.         0.         0.         0.         0.         0.33905309
 0.         0.         0.         0.89962038 0.         0.
 0.         0.         0.224749   0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.15878938 0.         0.         0.         0.        ]"
822,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.06666666666666667,0.03333333333333333,0.156,0.0,0.844,-0.34,"[0.         0.         0.         0.         0.23014609 0.19595726
 0.         0.         0.         0.95322271 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
8774,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.5,0.5,0.0,0.239,0.761,0.296,"[0.         0.         0.         0.         0.         0.15945533
 0.         0.         0.         0.98720514 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
6892,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.21512253
 0.         0.         0.         0.95131911 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.22071302 0.
 0.         0.         0.         0.         0.         0.        ]"
2423,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.5,0.4,0.0,0.444,0.556,0.6808,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
7748,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.22727272727272727,0.06818181818181818,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.32110173
 0.         0.         0.         0.85198947 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.41353067
 0.         0.         0.         0.         0.         0.        ]"
7646,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.274,0.726,0.5267,"[0.6786143  0.         0.         0.         0.         0.24444054
 0.         0.         0.         0.64858188 0.         0.
 0.         0.         0.2430494  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
